category,age,gender,value,extraction_datetime,extraction_date,extraction_year,extraction_month,extraction_day,extraction_time
follower_demographics,45-54,U,34,2025-05-17 19:08:18.051577,2025-05-17,2025,May,17,19:08:18
follower_demographics,55-64,U,10,2025-05-17 19:08:18.051577,2025-05-17,2025,May,17,19:08:18
follower_demographics,65+,U,7,2025-05-17 19:08:18.051577,2025-05-17,2025,May,17,19:08:18
engaged_audience_demographics,13-17,F,97,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
engaged_audience_demographics,18-24,F,870,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
engaged_audience_demographics,25-34,F,542,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
engaged_audience_demographics,35-44,F,132,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
engaged_audience_demographics,45-54,F,37,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
engaged_audience_demographics,55-64,F,8,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
engaged_audience_demographics,65+,F,8,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
engaged_audience_demographics,13-17,M,42,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
engaged_audience_demographics,18-24,M,402,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
engaged_audience_demographics,25-34,M,272,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
engaged_audience_demographics,35-44,M,61,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
engaged_audience_demographics,45-54,M,10,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
engaged_audience_demographics,55-64,M,6,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
engaged_audience_demographics,65+,M,5,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
engaged_audience_demographics,13-17,U,53,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
engaged_audience_demographics,18-24,U,511,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
engaged_audience_demographics,25-34,U,207,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
engaged_audience_demographics,35-44,U,48,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
engaged_audience_demographics,45-54,U,16,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
engaged_audience_demographics,55-64,U,5,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
engaged_audience_demographics,65+,U,4,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
reached_audience_demographics,13-17,F,1068,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
reached_audience_demographics,18-24,F,13853,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
reached_audience_demographics,25-34,F,9483,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
reached_audience_demographics,35-44,F,2409,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
reached_audience_demographics,45-54,F,700,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
reached_audience_demographics,55-64,F,204,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
reached_audience_demographics,65+,F,189,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
reached_audience_demographics,13-17,M,461,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
reached_audience_demographics,18-24,M,4374,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
reached_audience_demographics,25-34,M,2908,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
reached_audience_demographics,35-44,M,614,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
reached_audience_demographics,45-54,M,144,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
reached_audience_demographics,55-64,M,65,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
reached_audience_demographics,65+,M,63,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
reached_audience_demographics,13-17,U,837,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
reached_audience_demographics,18-24,U,8529,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
reached_audience_demographics,25-34,U,4022,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
reached_audience_demographics,35-44,U,877,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
reached_audience_demographics,45-54,U,312,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
reached_audience_demographics,55-64,U,114,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
reached_audience_demographics,65+,U,105,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
follower_demographics,13-17,F,22,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
follower_demographics,18-24,F,381,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
follower_demographics,25-34,F,482,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
follower_demographics,35-44,F,184,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
follower_demographics,45-54,F,72,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
follower_demographics,55-64,F,17,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
follower_demographics,65+,F,17,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
follower_demographics,13-17,M,40,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
follower_demographics,18-24,M,339,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
follower_demographics,25-34,M,430,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
follower_demographics,35-44,M,153,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
follower_demographics,45-54,M,58,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
follower_demographics,55-64,M,17,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
follower_demographics,65+,M,17,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
follower_demographics,13-17,U,34,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
follower_demographics,18-24,U,324,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
follower_demographics,25-34,U,268,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
follower_demographics,35-44,U,81,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
follower_demographics,45-54,U,34,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
follower_demographics,55-64,U,10,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
follower_demographics,65+,U,7,2025-05-18 19:07:33.592385,2025-05-18,2025,May,18,19:07:33
engaged_audience_demographics,13-17,F,88,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
engaged_audience_demographics,18-24,F,755,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
engaged_audience_demographics,25-34,F,491,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
engaged_audience_demographics,35-44,F,115,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
engaged_audience_demographics,45-54,F,38,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
engaged_audience_demographics,55-64,F,8,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
engaged_audience_demographics,65+,F,8,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
engaged_audience_demographics,13-17,M,42,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
engaged_audience_demographics,18-24,M,360,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
engaged_audience_demographics,25-34,M,257,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
engaged_audience_demographics,35-44,M,64,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
engaged_audience_demographics,45-54,M,11,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
engaged_audience_demographics,55-64,M,6,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
engaged_audience_demographics,65+,M,5,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
engaged_audience_demographics,13-17,U,48,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
engaged_audience_demographics,18-24,U,431,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
engaged_audience_demographics,25-34,U,193,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
engaged_audience_demographics,35-44,U,44,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
engaged_audience_demographics,45-54,U,16,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
engaged_audience_demographics,55-64,U,5,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
engaged_audience_demographics,65+,U,5,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
reached_audience_demographics,13-17,F,931,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
reached_audience_demographics,18-24,F,12884,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
reached_audience_demographics,25-34,F,8835,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
reached_audience_demographics,35-44,F,2259,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
reached_audience_demographics,45-54,F,640,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
reached_audience_demographics,55-64,F,170,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
reached_audience_demographics,65+,F,167,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
reached_audience_demographics,13-17,M,426,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
reached_audience_demographics,18-24,M,3879,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
reached_audience_demographics,25-34,M,2616,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
reached_audience_demographics,35-44,M,565,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
reached_audience_demographics,45-54,M,131,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
reached_audience_demographics,55-64,M,54,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
reached_audience_demographics,65+,M,65,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
reached_audience_demographics,13-17,U,707,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
reached_audience_demographics,18-24,U,7745,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
reached_audience_demographics,25-34,U,3779,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
reached_audience_demographics,35-44,U,801,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
reached_audience_demographics,45-54,U,276,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
reached_audience_demographics,55-64,U,99,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
reached_audience_demographics,65+,U,89,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
follower_demographics,13-17,F,22,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
follower_demographics,18-24,F,381,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
follower_demographics,25-34,F,482,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
follower_demographics,35-44,F,184,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
follower_demographics,45-54,F,73,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
follower_demographics,55-64,F,17,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
follower_demographics,65+,F,17,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
follower_demographics,13-17,M,39,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
follower_demographics,18-24,M,338,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
follower_demographics,25-34,M,433,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
follower_demographics,35-44,M,153,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
follower_demographics,45-54,M,59,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
follower_demographics,55-64,M,17,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
follower_demographics,65+,M,17,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
follower_demographics,13-17,U,34,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
follower_demographics,18-24,U,323,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
follower_demographics,25-34,U,268,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
follower_demographics,35-44,U,81,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
follower_demographics,45-54,U,34,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
follower_demographics,55-64,U,10,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
follower_demographics,65+,U,7,2025-05-19 19:08:22.841322,2025-05-19,2025,May,19,19:08:22
engaged_audience_demographics,13-17,F,85,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
engaged_audience_demographics,18-24,F,754,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
engaged_audience_demographics,25-34,F,479,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
engaged_audience_demographics,35-44,F,110,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
engaged_audience_demographics,45-54,F,37,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
engaged_audience_demographics,55-64,F,10,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
engaged_audience_demographics,65+,F,7,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
engaged_audience_demographics,13-17,M,44,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
engaged_audience_demographics,18-24,M,359,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
engaged_audience_demographics,25-34,M,244,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
engaged_audience_demographics,35-44,M,61,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
engaged_audience_demographics,45-54,M,11,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
engaged_audience_demographics,55-64,M,6,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
engaged_audience_demographics,65+,M,6,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
engaged_audience_demographics,13-17,U,44,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
engaged_audience_demographics,18-24,U,417,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
engaged_audience_demographics,25-34,U,194,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
engaged_audience_demographics,35-44,U,42,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
engaged_audience_demographics,45-54,U,15,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
engaged_audience_demographics,55-64,U,4,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
engaged_audience_demographics,65+,U,6,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
reached_audience_demographics,13-17,F,936,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
reached_audience_demographics,18-24,F,12816,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
reached_audience_demographics,25-34,F,8813,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
reached_audience_demographics,35-44,F,2202,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
reached_audience_demographics,45-54,F,615,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
reached_audience_demographics,55-64,F,171,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
reached_audience_demographics,65+,F,163,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
reached_audience_demographics,13-17,M,422,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
reached_audience_demographics,18-24,M,3722,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
reached_audience_demographics,25-34,M,2561,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
reached_audience_demographics,35-44,M,556,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
reached_audience_demographics,45-54,M,126,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
reached_audience_demographics,55-64,M,55,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
reached_audience_demographics,65+,M,62,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
reached_audience_demographics,13-17,U,703,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
reached_audience_demographics,18-24,U,7638,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
reached_audience_demographics,25-34,U,3777,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
reached_audience_demographics,35-44,U,803,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
reached_audience_demographics,45-54,U,278,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
reached_audience_demographics,55-64,U,96,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
reached_audience_demographics,65+,U,92,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
follower_demographics,13-17,F,22,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
follower_demographics,18-24,F,382,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
follower_demographics,25-34,F,480,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
follower_demographics,35-44,F,185,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
follower_demographics,45-54,F,73,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
follower_demographics,55-64,F,17,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
follower_demographics,65+,F,17,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
follower_demographics,13-17,M,39,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
follower_demographics,18-24,M,339,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
follower_demographics,25-34,M,432,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
follower_demographics,35-44,M,152,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
follower_demographics,45-54,M,59,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
follower_demographics,55-64,M,17,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
follower_demographics,65+,M,17,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
follower_demographics,13-17,U,34,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
follower_demographics,18-24,U,321,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
follower_demographics,25-34,U,271,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
follower_demographics,35-44,U,81,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
follower_demographics,45-54,U,34,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
follower_demographics,55-64,U,10,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
follower_demographics,65+,U,7,2025-05-20 19:07:54.661479,2025-05-20,2025,May,20,19:07:54
engaged_audience_demographics,13-17,F,85,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
engaged_audience_demographics,18-24,F,754,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
engaged_audience_demographics,25-34,F,479,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
engaged_audience_demographics,35-44,F,110,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
engaged_audience_demographics,45-54,F,37,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
engaged_audience_demographics,55-64,F,10,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
engaged_audience_demographics,65+,F,7,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
engaged_audience_demographics,13-17,M,44,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
engaged_audience_demographics,18-24,M,359,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
engaged_audience_demographics,25-34,M,244,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
engaged_audience_demographics,35-44,M,61,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
engaged_audience_demographics,45-54,M,11,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
engaged_audience_demographics,55-64,M,6,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
engaged_audience_demographics,65+,M,6,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
engaged_audience_demographics,13-17,U,44,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
engaged_audience_demographics,18-24,U,417,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
engaged_audience_demographics,25-34,U,194,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
engaged_audience_demographics,35-44,U,42,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
engaged_audience_demographics,45-54,U,15,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
engaged_audience_demographics,55-64,U,4,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
engaged_audience_demographics,65+,U,6,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
reached_audience_demographics,13-17,F,936,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
reached_audience_demographics,18-24,F,12816,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
reached_audience_demographics,25-34,F,8813,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
reached_audience_demographics,35-44,F,2202,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
reached_audience_demographics,45-54,F,615,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
reached_audience_demographics,55-64,F,171,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
reached_audience_demographics,65+,F,163,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
reached_audience_demographics,13-17,M,422,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
reached_audience_demographics,18-24,M,3722,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
reached_audience_demographics,25-34,M,2561,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
reached_audience_demographics,35-44,M,556,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
reached_audience_demographics,45-54,M,126,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
reached_audience_demographics,55-64,M,55,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
reached_audience_demographics,65+,M,62,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
reached_audience_demographics,13-17,U,703,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
reached_audience_demographics,18-24,U,7638,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
reached_audience_demographics,25-34,U,3777,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
reached_audience_demographics,35-44,U,803,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
reached_audience_demographics,45-54,U,278,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
reached_audience_demographics,55-64,U,96,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
reached_audience_demographics,65+,U,92,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
follower_demographics,13-17,F,22,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
follower_demographics,18-24,F,383,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
follower_demographics,25-34,F,480,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
follower_demographics,35-44,F,185,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
follower_demographics,45-54,F,74,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
follower_demographics,55-64,F,17,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
follower_demographics,65+,F,17,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
follower_demographics,13-17,M,40,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
follower_demographics,18-24,M,341,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
follower_demographics,25-34,M,432,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
follower_demographics,35-44,M,152,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
follower_demographics,45-54,M,59,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
follower_demographics,55-64,M,17,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
follower_demographics,65+,M,17,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
follower_demographics,13-17,U,34,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
follower_demographics,18-24,U,318,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
follower_demographics,25-34,U,272,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
follower_demographics,35-44,U,80,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
follower_demographics,45-54,U,34,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
follower_demographics,55-64,U,10,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
follower_demographics,65+,U,7,2025-05-21 19:07:58.291116,2025-05-21,2025,May,21,19:07:58
engaged_audience_demographics,13-17,F,88,2025-05-22 19:08:01.593618,2025-05-22,2025,May,22,19:08:01
engaged_audience_demographics,18-24,F,723,2025-05-22 19:08:01.593618,2025-05-22,2025,May,22,19:08:01
engaged_audience_demographics,25-34,F,472,2025-05-22 19:08:01.593618,2025-05-22,2025,May,22,19:08:01
engaged_audience_demographics,35-44,F,105,2025-05-22 19:08:01.593618,2025-05-22,2025,May,22,19:08:01
engaged_audience_demographics,45-54,F,36,2025-05-22 19:08:01.593618,2025-05-22,2025,May,22,19:08:01
engaged_audience_demographics,55-64,F,9,2025-05-22 19:08:01.593618,2025-05-22,2025,May,22,19:08:01
